"","player1","player2","win1","win2"
"3443","Maryna Zanevska","Stefanie Voegele",1,0
"3444","Maryna Zanevska","Tamara Zidansek",0,1
"3445","Maryna Zanevska","Viktoria Kuzmova",1,0
"3446","Maryna Zanevska","Yuliya Hatouka",1,0
"3447","Mathilde Johansson","Silvia Soler Espinosa",0,1
"3448","Mathilde Johansson","Varvara Lepchenko",0,1
"3449","Mathilde Johansson","Yulia Putintseva",0,1
"3450","Mayar Sherif","Nadia Podoroska",0,1
"3451","Mayar Sherif","Nina Stojanovic",0,1
"3452","Mayar Sherif","Rebecca Peterson",0,1
"3453","Melanie Oudin","Romina Oprandi",0,1
"3454","Melinda Czink","Olga Govortsova",0,1
"3455","Melinda Czink","Sabine Lisicki",0,1
"3456","Melinda Czink","Su Wei Hsieh",0,1
"3457","Michaela Honcova","Silvia Soler Espinosa",0,1
"3458","Michaella Krajicek","Na Li",0,1
"3459","Michaella Krajicek","Olga Govortsova",0,1
"3460","Michelle Larcher De Brito","Timea Babos",0,1
"3461","Michelle Larcher De Brito","Varvara Lepchenko",0,1
"3462","Mihaela Buzarnescu","Paula Badosa",0,1
"3463","Mihaela Buzarnescu","Serena Williams",0,1
"3464","Mihaela Buzarnescu","Venus Williams",0,1
"3465","Mirjana Lucic","Na Li",0,1
"3466","Mirjana Lucic","Sabine Lisicki",0,1
"3467","Mirjana Lucic","Silvia Soler Espinosa",0,1
"3468","Mirjana Lucic","Varvara Lepchenko",0,1
"3469","Mirjana Lucic","Venus Williams",0,1
"3470","Mirjana Lucic","Yanina Wickmayer",0,1
"3471","Misaki Doi","Naomi Osaka",0,1
"3472","Misaki Doi","Petra Kvitova",0,2
"3473","Misaki Doi","Petra Martic",1,0
"3474","Misaki Doi","Polona Hercog",1,0
"3475","Misaki Doi","Qiang Wang",0,1
"3476","Misaki Doi","Renata Zarazua",1,0
"3477","Misaki Doi","Saisai Zheng",1,0
"3478","Misaki Doi","Samantha Stosur",0,1
"3479","Misaki Doi","Sara Errani",0,1
"3480","Misaki Doi","Sara Sorribes Tormo",1,1
"3481","Misaki Doi","Shuai Zhang",0,1
"3482","Misaki Doi","Silvia Soler Espinosa",2,1
"3483","Misaki Doi","Sorana Cirstea",0,2
"3484","Misaki Doi","Storm Sanders",1,0
"3485","Misaki Doi","Su Wei Hsieh",1,0
"3486","Misaki Doi","Varvara Lepchenko",1,0
"3487","Misaki Doi","Yaroslava Shvedova",1,0
"3488","Mona Barthel","Monica Niculescu",1,0
"3489","Mona Barthel","Roberta Vinci",1,0
"3490","Mona Barthel","Samantha Stosur",0,1
"3491","Mona Barthel","Sara Errani",1,0
"3492","Mona Barthel","Serena Williams",0,1
"3493","Mona Barthel","Sloane Stephens",0,1
"3494","Mona Barthel","Stefanie Voegele",1,1
"3495","Mona Barthel","Tsvetana Pironkova",1,0
"3496","Mona Barthel","Urszula Radwanska",1,0
"3497","Mona Barthel","Venus Williams",0,1
"3498","Mona Barthel","Vesna Dolonc",1,0
"3499","Mona Barthel","Yanina Wickmayer",0,1
"3500","Mona Barthel","Yulia Putintseva",1,0
"3501","Monica Niculescu","Olga Puchkova",1,0
"3502","Monica Niculescu","Petra Kvitova",0,1
"3503","Monica Niculescu","Saisai Zheng",1,0
"3504","Monica Niculescu","Samantha Stosur",0,1
"3505","Monica Niculescu","Shuai Peng",1,1
"3506","Monica Niculescu","Tamira Paszek",1,0
"3507","Monica Niculescu","Taylor Townsend",1,0
"3508","Monica Niculescu","Tereza Mrdeza",1,0
"3509","Monica Niculescu","Timea Babos",2,0
"3510","Monica Niculescu","Victoria Azarenka",0,1
"3511","Monica Niculescu","Yanina Wickmayer",2,0
"3512","Monica Niculescu","Yi Miao Zhou",1,0
"3513","Monica Puig","Nadia Petrova",1,0
"3514","Monica Puig","Nadiya Kichenok",1,0
"3515","Monica Puig","Olivia Rogowska",1,0
"3516","Monica Puig","Polona Hercog",0,1
"3517","Monica Puig","Sara Errani",1,0
"3518","Monica Puig","Silvia Soler Espinosa",1,0
"3519","Monica Puig","Sloane Stephens",0,1
"3520","Monica Puig","Su Wei Hsieh",1,0
"3521","Monica Puig","Venus Williams",0,1
"3522","Na Li","Olga Govortsova",2,0
"3523","Na Li","Petra Kvitova",2,1
"3524","Na Li","Roberta Vinci",1,0
"3525","Na Li","Sabine Lisicki",1,0
"3526","Na Li","Sara Errani",1,0
"3527","Na Li","Serena Williams",0,4
"3528","Na Li","Sesil Karatantcheva",1,0
"3529","Na Li","Shuai Peng",1,0
"3530","Na Li","Simona Halep",1,0
"3531","Na Li","Sofia Arvidsson",1,0
"3532","Na Li","Sorana Cirstea",1,1
"3533","Na Li","Varvara Lepchenko",1,0
"3534","Na Li","Victoria Azarenka",1,1
"3535","Nadia Petrova","Petra Kvitova",0,1
"3536","Nadia Petrova","Roberta Vinci",0,1
"3537","Nadia Petrova","Samantha Stosur",0,1
"3538","Nadia Petrova","Sara Errani",0,1
"3539","Nadia Petrova","Svetlana Kuznetsova",0,1
"3540","Nadia Podoroska","Oceane Dodin",1,0
"3541","Nadia Podoroska","Patricia Maria Tig",1,0
"3542","Nadia Podoroska","Paula Badosa",0,1
"3543","Nadia Podoroska","Petra Kvitova",1,1
"3544","Nadia Podoroska","Petra Martic",0,1
"3545","Nadia Podoroska","Sara Sorribes Tormo",0,1
"3546","Nadia Podoroska","Serena Williams",1,0
"3547","Nadia Podoroska","Tereza Martincova",0,1
"3548","Nadia Podoroska","Timea Babos",1,0
"3549","Nadia Podoroska","Yulia Putintseva",1,1
"3550","Nadiya Kichenok","Urszula Radwanska",0,1
"3551","Nao Hibino","Nina Stojanovic",0,1
"3552","Nao Hibino","Ons Jabeur",0,1
"3553","Nao Hibino","Varvara Lepchenko",0,1
"3554","Nao Hibino","Zarina Diyas",0,1
"3555","Naomi Osaka","Nina Stojanovic",1,0
"3556","Naomi Osaka","Olga Danilovic",1,0
"3557","Naomi Osaka","Ons Jabeur",1,0
"3558","Naomi Osaka","Patricia Maria Tig",1,0
"3559","Naomi Osaka","Saisai Zheng",1,0
"3560","Naomi Osaka","Serena Williams",1,0
"3561","Naomi Osaka","Su Wei Hsieh",1,0
"3562","Naomi Osaka","Viktorija Golubic",1,0
"3563","Nastassja Burnett","Ons Jabeur",0,1
"3564","Nastassja Burnett","Roberta Vinci",0,1
"3565","Nastassja Burnett","Sabine Lisicki",0,1
"3566","Natalia Vikhlyantseva","Zarina Diyas",0,1
"3567","Nina Bratchikova","Paula Ormaechea",0,1
"3568","Nina Bratchikova","Sabine Lisicki",0,1
"3569","Nina Bratchikova","Simona Halep",0,1
"3570","Nina Bratchikova","Sorana Cirstea",0,1
"3571","Nina Stojanovic","Oceane Dodin",1,0
"3572","Nina Stojanovic","Rebecca Peterson",0,1
"3573","Nina Stojanovic","Serena Williams",0,1
"3574","Nina Stojanovic","Sorana Cirstea",1,0
"3575","Nina Stojanovic","Tereza Martincova",1,0
"3576","Nina Stojanovic","Vitalia Diatchenko",1,0
"3577","Nina Stojanovic","Yulia Putintseva",1,0
"3578","Nudnida Luangnam","Qiang Wang",0,1
"3579","Nudnida Luangnam","Romina Oprandi",0,1
"3580","Nuria Parrizas Diaz","Sloane Stephens",0,1
"3581","Nuria Parrizas Diaz","Varvara Gracheva",0,1
"3582","Nuria Parrizas Diaz","Viktorija Golubic",0,1
"3583","Oceane Dodin","Sloane Stephens",0,1
"3584","Oksana Kalashnikova","Sorana Cirstea",0,1
"3585","Oksana Kalashnikova","Tereza Martincova",0,1
"3586","Oksana Selekhmeteva","Veronika Kudermetova",0,1
"3587","Olga Danilovic","Shelby Rogers",0,1
"3588","Olga Danilovic","Shuai Zhang",0,1
"3589","Olga Govortsova","Pauline Parmentier",1,0
"3590","Olga Govortsova","Petra Kvitova",0,1
"3591","Olga Govortsova","Samantha Stosur",1,0
"3592","Olga Govortsova","Shuai Peng",0,1
"3593","Olga Govortsova","Simona Halep",0,2
"3594","Olga Govortsova","Sloane Stephens",0,1
"3595","Olga Govortsova","Sorana Cirstea",0,1
"3596","Olga Govortsova","Urszula Radwanska",0,1
"3597","Olga Puchkova","Paula Ormaechea",0,1
"3598","Olga Puchkova","Samantha Stosur",0,1
"3599","Olga Puchkova","Sara Errani",0,1
"3600","Olga Puchkova","Shuai Zhang",0,1
"3601","Olga Puchkova","Silvia Soler Espinosa",0,1
"3602","Olga Puchkova","Yaroslava Shvedova",0,1
"3603","Olga Savchuk","Sorana Cirstea",0,1
"3604","Olivia Gadecki","Qiang Wang",0,1
"3605","Olivia Gadecki","Rebecca Peterson",0,1
"3606","Olivia Rogowska","Sara Errani",0,1
"3607","Ons Jabeur","Paula Badosa",1,1
"3608","Ons Jabeur","Petra Kvitova",0,1
"3609","Ons Jabeur","Piia Suomalainen",1,0
"3610","Ons Jabeur","Rebecca Peterson",1,0
"3611","Ons Jabeur","Sara Sorribes Tormo",0,1
"3612","Ons Jabeur","Sloane Stephens",1,0
"3613","Ons Jabeur","Sofia Kenin",1,0
"3614","Ons Jabeur","Sorana Cirstea",0,1
"3615","Ons Jabeur","Stefanie Voegele",1,0
"3616","Ons Jabeur","Su Wei Hsieh",1,0
"3617","Ons Jabeur","Venus Williams",1,0
"3618","Ons Jabeur","Yaroslava Shvedova",1,0
"3619","Ons Jabeur","Yulia Putintseva",1,0
"3620","Patricia Maria Tig","Sorana Cirstea",0,1
"3621","Patricia Maria Tig","Timea Babos",0,1
"3622","Patricia Mayr Achleitner","Yaroslava Shvedova",0,1
"3623","Paula Badosa","Petra Martic",1,0
"3624","Paula Badosa","Rebecca Peterson",1,0
"3625","Paula Badosa","Stefanie Voegele",1,0
"3626","Paula Badosa","Tamara Zidansek",0,1
"3627","Paula Badosa","Varvara Gracheva",2,1
"3628","Paula Badosa","Veronika Kudermetova",0,2
"3629","Paula Badosa","Victoria Azarenka",1,0
"3630","Paula Badosa","Viktorija Golubic",1,0
"3631","Paula Badosa","Viktoriya Tomova",1,0
"3632","Paula Badosa","Yulia Putintseva",1,0
"3633","Paula Ormaechea","Sabine Lisicki",0,1
"3634","Paula Ormaechea","Su Wei Hsieh",0,1
"3635","Paula Ormaechea","Svetlana Kuznetsova",0,1
"3636","Paula Ormaechea","Tatjana Maria",1,0
"3637","Paula Ormaechea","Teliana Pereira",1,0
"3638","Paula Ormaechea","Viktoriya Tomova",1,0
"3639","Paula Ormaechea","Yaroslava Shvedova",1,0
"3640","Pauline Parmentier","Sabine Lisicki",0,1
"3641","Pauline Parmentier","Silvia Soler Espinosa",0,1
"3642","Pemra Ozgen","Urszula Radwanska",0,1
"3643","Petra Cetkovska","Polona Hercog",0,1
"3644","Petra Cetkovska","Roberta Vinci",0,1
"3645","Petra Cetkovska","Sloane Stephens",0,1
"3646","Petra Cetkovska","Yvonne Meusburger",0,1
"3647","Petra Kvitova","Petra Martic",1,0
"3648","Petra Kvitova","Polona Hercog",1,0
"3649","Petra Kvitova","Roberta Vinci",0,2
"3650","Petra Kvitova","Sabine Lisicki",1,0
"3651","Petra Kvitova","Samantha Stosur",2,1
"3652","Petra Kvitova","Sara Errani",3,0
"3653","Petra Kvitova","Serena Williams",0,2
"3654","Petra Kvitova","Shuai Peng",2,0
"3655","Petra Kvitova","Simona Halep",0,1
"3656","Petra Kvitova","Sloane Stephens",0,1
"3657","Petra Kvitova","Sorana Cirstea",0,2
"3658","Petra Kvitova","Stefanie Voegele",1,0
"3659","Petra Kvitova","Storm Sanders",1,0
"3660","Petra Kvitova","Svetlana Kuznetsova",1,0
"3661","Petra Kvitova","Varvara Lepchenko",1,0
"3662","Petra Kvitova","Venus Williams",2,0
"3663","Petra Kvitova","Vera Zvonareva",0,1
"3664","Petra Kvitova","Veronika Kudermetova",2,0
"3665","Petra Kvitova","Victoria Azarenka",0,1
"3666","Petra Kvitova","Yanina Wickmayer",1,1
"3667","Petra Kvitova","Yaroslava Shvedova",1,0
"3668","Petra Martic","Qiang Wang",0,1
"3669","Petra Martic","Rebecca Marino",1,0
"3670","Petra Martic","Saisai Zheng",0,1
"3671","Petra Martic","Shelby Rogers",1,1
"3672","Petra Martic","Sloane Stephens",0,1
"3673","Petra Martic","Stefanie Voegele",0,2
"3674","Petra Martic","Tsvetana Pironkova",0,1
"3675","Petra Martic","Vanda Lukacs",1,0
"3676","Petra Martic","Varvara Gracheva",2,0
"3677","Petra Martic","Vera Lapko",1,0
"3678","Polona Hercog","Roberta Vinci",0,1
"3679","Polona Hercog","Sabine Lisicki",1,0
"3680","Polona Hercog","Sara Errani",0,1
"3681","Polona Hercog","Varvara Lepchenko",0,1
"3682","Polona Hercog","Vera Zvonareva",0,1
"3683","Qiang Wang","Sara Errani",0,1
"3684","Qiang Wang","Sloane Stephens",1,0
"3685","Qiang Wang","So Ra Lee",1,0
"3686","Qiang Wang","Su Wei Hsieh",1,0
"3687","Qiang Wang","Svetlana Kuznetsova",0,1
"3688","Qiang Wang","Veronica Cepede Royg",1,0
"3689","Rebecca Marino","Shuai Peng",0,1
"3690","Rebecca Peterson","Shelby Rogers",1,1
"3691","Rebecca Peterson","Simona Halep",0,1
"3692","Rebecca Peterson","Stefanie Voegele",1,0
"3693","Rebecca Peterson","Tereza Martincova",1,0
"3694","Rebecca Peterson","Viktorija Golubic",1,0
"3695","Rebecca Peterson","Xin Yu Wang",0,1
"3696","Rebecca Peterson","Yulia Putintseva",0,2
"3697","Rebecca Peterson","Zarina Diyas",1,0
"3698","Rebeka Masarova","Saisai Zheng",0,1
"3699","Renata Zarazua","Tamara Zidansek",0,1
"3700","Richel Hogenkamp","Timea Babos",0,1
"3701","Risa Ozaki","Shuai Peng",0,1
"3702","Roberta Vinci","Samantha Stosur",1,0
"3703","Roberta Vinci","Sara Errani",2,1
"3704","Roberta Vinci","Serena Williams",0,1
"3705","Roberta Vinci","Shuai Zhang",1,0
"3706","Roberta Vinci","Silvia Soler Espinosa",1,0
"3707","Roberta Vinci","Simona Halep",1,2
"3708","Roberta Vinci","Stephanie Foretz Gacon",1,0
"3709","Roberta Vinci","Svetlana Kuznetsova",1,1
"3710","Roberta Vinci","Timea Babos",1,0
"3711","Roberta Vinci","Urszula Radwanska",0,1
"3712","Roberta Vinci","Varvara Lepchenko",0,2
"3713","Roberta Vinci","Yanina Wickmayer",1,0
"3714","Roberta Vinci","Yaroslava Shvedova",0,1
"3715","Roberta Vinci","Yulia Putintseva",1,0
"3716","Romina Oprandi","Samantha Stosur",0,1
"3717","Romina Oprandi","Shuai Peng",1,1
"3718","Romina Oprandi","Svetlana Kuznetsova",1,0
"3719","Romina Oprandi","Tsvetana Pironkova",2,0
"3720","Romina Oprandi","Victoria Azarenka",0,1
"3721","Romina Oprandi","Yanina Wickmayer",1,1
"3722","Sabine Lisicki","Samantha Stosur",1,0
"3723","Sabine Lisicki","Sara Errani",0,1
"3724","Sabine Lisicki","Serena Williams",1,0
"3725","Sabine Lisicki","Simona Halep",0,1
"3726","Sabine Lisicki","Sofia Arvidsson",2,0
"3727","Sabine Lisicki","Tatjana Maria",1,0
"3728","Sabine Lisicki","Tereza Smitkova",1,0
"3729","Sabine Lisicki","Venus Williams",1,0
"3730","Sabine Lisicki","Vera Dushevina",1,0
"3731","Sabine Lisicki","Victoria Azarenka",0,1
"3732","Saisai Zheng","Sara Sorribes Tormo",1,0
"3733","Saisai Zheng","Simona Halep",0,1
"3734","Saisai Zheng","Stefanie Voegele",0,1
"3735","Saisai Zheng","Usue Maitane Arconada",1,0
"3736","Saisai Zheng","Varvara Gracheva",1,0
"3737","Samantha Murray","Sorana Cirstea",0,1
"3738","Samantha Murray","Tereza Martincova",0,1
"3739","Samantha Stosur","Sesil Karatantcheva",1,0
"3740","Samantha Stosur","Shelby Rogers",0,1
"3741","Samantha Stosur","Shuai Peng",2,0
"3742","Samantha Stosur","Simona Halep",0,3
"3743","Samantha Stosur","Stefanie Voegele",1,0
"3744","Samantha Stosur","Su Wei Hsieh",2,0
"3745","Samantha Stosur","Svetlana Kuznetsova",3,0
"3746","Samantha Stosur","Tereza Martincova",0,1
"3747","Samantha Stosur","Tsvetana Pironkova",1,0
"3748","Samantha Stosur","Varvara Lepchenko",1,0
"3749","Samantha Stosur","Victoria Azarenka",1,1
"3750","Samantha Stosur","Viktorija Golubic",0,1
"3751","Samantha Stosur","Virginie Razzano",1,0
"3752","Sara Errani","Sara Sorribes Tormo",2,0
"3753","Sara Errani","Serena Williams",0,2
"3754","Sara Errani","Silvia Soler Espinosa",1,0
"3755","Sara Errani","Simona Halep",1,0
"3756","Sara Errani","Sloane Stephens",0,1
"3757","Sara Errani","Sorana Cirstea",2,0
"3758","Sara Errani","Su Wei Hsieh",0,1
"3759","Sara Errani","Svetlana Kuznetsova",0,1
"3760","Sara Errani","Tamara Zidansek",0,1
"3761","Sara Errani","Timea Babos",1,0
"3762","Sara Errani","Urszula Radwanska",1,0
"3763","Sara Errani","Varvara Lepchenko",1,1
"3764","Sara Errani","Venus Williams",1,0
"3765","Sara Errani","Victoria Azarenka",0,3
"3766","Sara Errani","Yulia Putintseva",1,0
"3767","Sara Sorribes Tormo","Shuai Zhang",1,0
"3768","Sara Sorribes Tormo","Simona Halep",0,1
"3769","Sara Sorribes Tormo","Su Wei Hsieh",1,0
"3770","Sara Sorribes Tormo","Varvara Gracheva",0,1
"3771","Sara Sorribes Tormo","Vera Zvonareva",1,0
"3772","Sara Sorribes Tormo","Victoria Azarenka",1,0
"3773","Serena Williams","Sesil Karatantcheva",1,0
"3774","Serena Williams","Simona Halep",3,0
"3775","Serena Williams","Sloane Stephens",2,1
"3776","Serena Williams","Sofia Arvidsson",1,0
"3777","Serena Williams","Sorana Cirstea",2,0
"3778","Serena Williams","Svetlana Kuznetsova",1,0
"3779","Serena Williams","Tsvetana Pironkova",1,0
"3780","Serena Williams","Urszula Radwanska",1,0
"3781","Serena Williams","Varvara Lepchenko",1,0
"3782","Serena Williams","Venus Williams",1,0
"3783","Serena Williams","Victoria Azarenka",3,2
"3784","Serena Williams","Yaroslava Shvedova",1,0
"3785","Serena Williams","Yulia Putintseva",1,0
"3786","Sesil Karatantcheva","Simona Halep",0,1
"3787","Shahar Peer","Shuai Peng",0,1
"3788","Shahar Peer","Sorana Cirstea",0,1
"3789","Shahar Peer","Tadeja Majeric",1,0
"3790","Shahar Peer","Tsvetana Pironkova",1,0
"3791","Shahar Peer","Xenia Knoll",1,0
"3792","Sharon Fichman","Sorana Cirstea",0,1
"3793","Shelby Rogers","Sorana Cirstea",1,0
"3794","Shelby Rogers","Veronika Kudermetova",1,0
"3795","Shuai Peng","Shuai Zhang",0,1
"3796","Shuai Peng","Sloane Stephens",1,0
"3797","Shuai Peng","Sofia Arvidsson",2,0
"3798","Shuai Peng","Su Wei Hsieh",1,0
"3799","Shuai Peng","Svetlana Kuznetsova",0,1
"3800","Shuai Peng","Yvonne Meusburger",1,0
"3801","Shuai Zhang","Sloane Stephens",0,1
"3802","Shuai Zhang","Sorana Cirstea",0,1
"3803","Shuai Zhang","Su Wei Hsieh",1,1
"3804","Shuai Zhang","Vania King",1,0
"3805","Shuai Zhang","Varvara Lepchenko",0,1
"3806","Shuai Zhang","Victoria Azarenka",0,1
"3807","Shuai Zhang","Vitalia Diatchenko",1,0
"3808","Shuai Zhang","Xin Yu Wang",0,2
"3809","Shuai Zhang","Yulia Putintseva",0,2
"3810","Shuai Zhang","Yvonne Meusburger",1,0
"3811","Shuai Zhang","Zarina Diyas",1,0
"3812","Silvia Soler Espinosa","Sorana Cirstea",0,1
"3813","Silvia Soler Espinosa","Stefanie Voegele",0,1
"3814","Silvia Soler Espinosa","Vania King",1,0
"3815","Simona Halep","Sloane Stephens",0,2
"3816","Simona Halep","Su Wei Hsieh",1,0
"3817","Simona Halep","Svetlana Kuznetsova",1,0
"3818","Simona Halep","Tamira Paszek",1,0
"3819","Simona Halep","Timea Babos",1,0
"3820","Simona Halep","Urszula Radwanska",0,1
"3821","Simona Halep","Varvara Gracheva",1,0
"3822","Simona Halep","Venus Williams",0,1
"3823","Simona Halep","Veronika Kudermetova",2,0
"3824","Simona Halep","Yvonne Meusburger",1,0
"3825","Simona Waltert","Zarina Diyas",0,1
"3826","Sloane Stephens","Sofia Arvidsson",1,0
"3827","Sloane Stephens","Sorana Cirstea",0,1
"3828","Sloane Stephens","Stefanie Voegele",1,2
"3829","Sloane Stephens","Tamara Zidansek",0,1
"3830","Sloane Stephens","Timea Bacsinszky",1,0
"3831","Sloane Stephens","Tsvetana Pironkova",1,0
"3832","Sloane Stephens","Urszula Radwanska",1,1
"3833","Sloane Stephens","Vania King",1,0
"3834","Sloane Stephens","Varvara Gracheva",0,1
"3835","Sloane Stephens","Venus Williams",1,0
"3836","Sloane Stephens","Veronika Kudermetova",0,1
"3837","Sloane Stephens","Victoria Azarenka",0,1
"3838","Sloane Stephens","Xin Yu Wang",1,0
"3839","Sloane Stephens","Yulia Putintseva",0,1
"3840","Sloane Stephens","Yvonne Meusburger",1,0
"3841","Sofia Arvidsson","Svetlana Kuznetsova",0,1
"3842","Sofia Kenin","Xin Yu Wang",1,0
"3843","Sofia Kenin","Yulia Putintseva",1,0
"3844","Sofia Kenin","Zhaoxuan Yang",1,0
"3845","Sofia Shapatava","Yvonne Meusburger",0,1
"3846","Sorana Cirstea","Stefanie Voegele",1,0
"3847","Sorana Cirstea","Svetlana Kuznetsova",0,1
"3848","Sorana Cirstea","Tamara Zidansek",0,1
"3849","Sorana Cirstea","Tatjana Maria",1,0
"3850","Sorana Cirstea","Tereza Martincova",1,1
"3851","Sorana Cirstea","Tsvetana Pironkova",1,0
"3852","Sorana Cirstea","Venus Williams",1,0
"3853","Sorana Cirstea","Veronika Kudermetova",1,0
"3854","Sorana Cirstea","Victoria Azarenka",1,1
"3855","Stefanie Voegele","Teliana Pereira",1,0
"3856","Stefanie Voegele","Tereza Martincova",0,1
"3857","Stefanie Voegele","Timea Babos",1,0
"3858","Stefanie Voegele","Tsvetana Pironkova",1,0
"3859","Stefanie Voegele","Yanina Wickmayer",0,1
"3860","Stefanie Voegele","Yulia Putintseva",1,0
"3861","Su Wei Hsieh","Svetlana Kuznetsova",0,2
"3862","Su Wei Hsieh","Tadeja Majeric",1,0
"3863","Su Wei Hsieh","Tamara Zidansek",0,1
"3864","Su Wei Hsieh","Tatjana Maria",1,0
"3865","Su Wei Hsieh","Tereza Martincova",0,1
"3866","Su Wei Hsieh","Tsvetana Pironkova",1,0
"3867","Su Wei Hsieh","Varvara Lepchenko",1,0
"3868","Su Wei Hsieh","Venus Williams",1,0
"3869","Svetlana Kuznetsova","Varvara Lepchenko",1,0
"3870","Svetlana Kuznetsova","Victoria Azarenka",0,3
"3871","Svetlana Kuznetsova","Xin Yu Wang",1,0
"3872","Tamara Zidansek","Tereza Martincova",0,1
"3873","Tamara Zidansek","Varvara Gracheva",0,1
"3874","Tamara Zidansek","Viktoriya Tomova",1,0
"3875","Tamara Zidansek","Zarina Diyas",0,1
"3876","Tamira Paszek","Urszula Radwanska",0,1
"3877","Tamira Paszek","Varvara Lepchenko",0,1
"3878","Tereza Martincova","Victoria Azarenka",0,1
"3879","Tereza Martincova","Viktoria Kuzmova",1,0
"3880","Tereza Martincova","Yaroslava Shvedova",1,0
"3881","Timea Babos","Valeria Savinykh",1,0
"3882","Timea Babos","Varvara Gracheva",1,0
"3883","Timea Babos","Varvara Lepchenko",1,0
"3884","Timea Babos","Ysaline Bonaventure",1,0
"3885","Timea Babos","Yvonne Meusburger",0,1
"3886","Tjasa Srimpf","Tsvetana Pironkova",0,1
"3887","Tsvetana Pironkova","Yulia Putintseva",0,1
"3888","Ulrikke Eikeri","Vera Zvonareva",0,1
"3889","Urszula Radwanska","Venus Williams",1,0
"3890","Urszula Radwanska","Victoria Azarenka",0,2
"3891","Valeria Savinykh","Yanina Wickmayer",0,1
"3892","Vania King","Victoria Azarenka",0,1
"3893","Varvara Gracheva","Veronika Kudermetova",0,1
"3894","Varvara Lepchenko","Venus Williams",0,1
"3895","Venus Williams","Victoria Azarenka",1,0
"3896","Venus Williams","Zarina Diyas",0,1
"3897","Vera Lapko","Viktorija Golubic",0,1
"3898","Vera Lapko","Yulia Putintseva",0,1
"3899","Veronika Kudermetova","Viktorija Golubic",0,1
"3900","Veronika Kudermetova","Yulia Putintseva",1,0
"3901","Vesna Dolonc","Yvonne Meusburger",0,1
"3902","Victoria Azarenka","Yulia Putintseva",1,0
"3903","Victoria Azarenka","Yuliya Hatouka",1,0
"3904","Viktoriya Tomova","Xin Yu Wang",0,1
"3905","Yanina Wickmayer","Yulia Putintseva",1,0
